Ticker,Name,Sector,Country,Exchange,Market Cap,Last Price,Total Return (YTD),Total Return (6M),Total Return (1Y),Total Return (3Y),Total Return (5Y),Total Return (10Y),CAGR Total Return (3Y),CAGR Total Return (5Y),CAGR Total Return (10Y),SMA (100D),SMA (150D),SMA (200D),SMA (250D),SMA (300D),Volatility (1Y),Volatility (6M),Buyback Yield (LTM),Div Yield (TTM),Total Revenues/CAGR (1Y FY),Total Revenues/CAGR (2Y FY),Total Revenues/CAGR (3Y FY),Total Revenues/CAGR (5Y FY),Total Revenues/CAGR (7Y FY),Total Revenues/CAGR (10Y FY),EBIT/CAGR (1Y FY),EBIT/CAGR (2Y FY),EBIT/CAGR (3Y FY),EBIT/CAGR (5Y FY),EBIT/CAGR (7Y FY),EBIT/CAGR (10Y FY),Gross Profit/CAGR (1Y FY),Gross Profit/CAGR (2Y FY),Gross Profit/CAGR (3Y FY),Gross Profit/CAGR (5Y FY),Gross Profit/CAGR (7Y FY),Gross Profit/CAGR (10Y FY),Net Income/CAGR (1Y FY),Net Income/CAGR (2Y FY),Net Income/CAGR (3Y FY),Net Income/CAGR (5Y FY),Net Income/CAGR (7Y FY),Net Income/CAGR (10Y FY),Total Equity/CAGR (1Y FY),Total Equity/CAGR (2Y FY),Total Equity/CAGR (3Y FY),Total Equity/CAGR (5Y FY),Total Equity/CAGR (7Y FY),Total Equity/CAGR (10Y FY),Tangible Book Value/CAGR (1Y FY),Tangible Book Value/CAGR (2Y FY),Tangible Book Value/CAGR (3Y FY),Tangible Book Value/CAGR (5Y FY),Tangible Book Value/CAGR (7Y FY),Tangible Book Value/CAGR (10Y FY)
MNTS,Momentus Inc.,Industrials,United States,NasdaqGS,164.34,2.01,-51.91,-49.75,-84.30,,,,,,,2.72,3.23,4.97,6.02,6.97,107.89,134.88,-120.67,,-9.59,,,,,,187.78,156.69,200.06,,,,-15600.00,,,,,,-139.30,176.74,168.62,,,,,,,,,,-145.39,201.41,214.78,,,
MNTV,Momentive Global Inc.,Information Technology,United States,NasdaqGS,1428.31,9.52,-54.99,-52.11,-53.94,-41.67,,,-16.42,,,13.91,15.56,17.23,17.85,18.20,48.77,58.22,0.58,,18.15,20.15,20.39,16.44,,,6.36,15.71,-10.97,97.88,,,26.90,26.62,28.04,21.55,,,34.58,29.18,-7.30,10.05,,,,,,,,,-14.38,-19.25,-2.54,-16.52,,
MODV,ModivCare Inc.,Health Care,United States,NasdaqGS,1230.80,87.62,-40.91,-33.41,-48.28,53.34,73.85,552.42,15.29,11.67,20.60,103.45,112.12,124.67,135.51,139.08,43.67,51.64,1.97,,45.90,15.00,12.97,10.11,8.99,7.79,-14.15,90.84,38.09,15.62,21.74,11.18,42.33,94.74,46.45,32.28,21.71,15.32,-107.41,161.09,-29.73,-40.98,-14.84,-9.02,,,,,,,174.89,153.22,90.94,51.31,12.92,30.79
MOFG,MidWestOne Financial Group Inc.,Financials,United States,NasdaqGS,458.65,29.25,-8.22,-11.95,9.57,16.18,-3.34,67.63,5.12,-0.67,5.29,30.68,31.16,31.31,30.89,30.82,24.98,25.17,2.28,3.16,26.26,10.84,19.36,12.36,,,,,,,,,,,,,,,949.16,26.20,31.80,27.79,,,2.37,1.80,13.89,11.55,15.47,12.92,4.11,7.55,16.36,14.56,13.41,11.77
MORN,Morningstar Inc.,Financials,United States,NasdaqGS,10267.74,240.29,-29.46,-22.07,-4.43,68.23,219.12,340.19,18.90,26.07,15.95,257.59,274.83,280.16,276.75,271.47,32.84,40.02,1.38,0.71,22.30,20.05,18.55,16.30,12.18,10.41,16.87,22.39,9.59,9.45,7.92,7.03,20.14,19.93,18.02,17.11,12.40,9.71,-13.55,12.77,1.84,3.72,13.78,6.99,,,,,,,-61.97,-35.74,-26.79,44.71,-6.25,-11.33
MPAA,Motorcar Parts of America Inc.,Consumer Discretionary,United States,NasdaqGS,264.41,13.83,-18.98,-21.82,-35.64,-26.40,-50.32,198.06,-9.69,-13.04,11.52,15.41,16.06,16.85,17.65,18.54,41.90,45.77,1.20,,20.25,10.17,11.21,9.03,11.60,13.80,4.36,1.21,28.87,-13.44,0.23,2.75,10.37,3.41,12.35,0.95,6.18,8.25,-65.72,0.49,-2.12,-28.26,-6.12,-17.19,,,,,,,5.35,7.67,4.76,4.95,7.35,33.44
MPWR,Monolithic Power Systems Inc.,Information Technology,United States,NasdaqGS,18446.37,395.48,-19.57,-10.77,6.64,197.37,320.74,2140.17,43.71,33.23,36.41,428.84,436.61,457.63,458.38,439.75,53.58,68.33,-0.08,0.68,43.03,38.69,27.52,25.45,23.06,19.91,61.17,59.93,32.53,39.25,38.22,31.95,47.11,40.69,28.55,26.59,23.94,21.04,47.24,49.12,31.98,35.64,31.55,33.66,,,,,,,28.90,27.02,25.00,24.03,20.62,17.68
MQ,Marqeta Inc.,Information Technology,United States,NasdaqGS,4818.30,8.85,-48.46,-43.16,-67.26,,,,,,,10.02,11.53,14.81,17.22,,87.65,99.73,-26.97,,78.16,90.00,,,,,244.06,65.90,,,,,96.52,95.78,,,,,243.70,67.83,,,,,,,,,,,-836.22,181.61,,,,
MRBK,Meridian Corporation,Financials,United States,NasdaqGS,175.07,29.14,-17.63,-19.74,24.94,92.33,,,24.31,,,32.13,33.46,32.88,31.73,30.86,27.67,24.77,1.13,5.92,17.57,48.18,33.23,17.34,,,,,,,,,,,,,,,34.60,84.26,63.36,48.53,,,16.76,17.05,14.71,18.77,20.42,16.19,17.47,17.88,15.51,23.04,19.97,15.82
MRCC,Monroe Capital Corporation,,,NasdaqGS,202.15,9.33,-12.69,-11.91,-5.89,13.95,9.36,,4.44,1.80,,10.21,10.51,10.53,10.59,10.65,22.59,25.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRCY,Mercury Systems Inc.,Industrials,United States,NasdaqGS,3665.71,63.56,15.44,12.56,-3.57,-6.95,45.95,400.47,-2.37,7.84,17.45,60.89,58.53,56.43,56.11,57.70,37.69,41.79,0.06,,15.99,18.80,23.28,27.88,23.68,14.98,6.22,14.18,23.66,27.39,76.19,15.01,9.41,16.95,19.86,24.92,22.51,11.69,-27.61,15.17,14.92,25.74,27.34,12.90,,,,,,,-33.86,-15.17,56.73,97.58,15.69,6.12
MRNA,Moderna Inc.,Health Care,United States,NasdaqGS,70097.16,176.23,-30.61,-17.60,-24.30,1133.24,,,130.69,,,148.42,171.03,207.22,242.97,235.20,84.25,77.76,1.96,,2200.25,1654.57,415.20,179.44,,,-1842.60,393.47,218.05,126.35,,,-2510.96,463.88,251.57,142.20,,,-1733.47,387.23,216.54,124.03,,,,,,,,,452.32,246.99,109.87,111.43,,
MRSN,Mersana Therapeutics Inc.,Health Care,United States,NasdaqGS,523.75,5.40,-13.18,-13.88,-57.98,37.40,-59.37,,11.15,-16.46,,3.96,4.49,5.54,6.78,8.02,86.78,89.67,-20.10,,-94.81,-96.81,-84.05,-72.04,,,91.64,136.46,37.01,64.97,,,99.33,219.64,38.83,80.77,,,93.15,145.54,38.32,65.49,,,,,,,,,-46.63,24.68,140.10,16.96,,
MRTN,Marten Transport Ltd.,Industrials,United States,NasdaqGS,1370.15,16.72,-1.92,0.54,7.13,55.59,74.82,276.16,15.85,11.80,14.15,17.50,17.24,17.03,16.74,16.76,29.69,33.45,1.99,4.19,11.35,7.45,7.32,7.73,5.42,4.90,15.22,18.60,14.77,14.82,10.77,9.29,4.41,8.78,7.73,7.71,7.68,7.45,22.92,18.27,15.79,20.62,16.22,13.40,,,,,,,5.05,4.43,4.20,8.30,7.69,7.43
MRTX,Mirati Therapeutics Inc.,Health Care,United States,NasdaqGS,3759.17,67.70,-53.85,-48.95,-58.60,-35.84,1681.58,601.55,-13.73,77.73,21.46,70.98,90.28,108.38,118.41,125.38,77.19,96.62,-13.24,,438.08,364.94,77.34,,,36.79,55.18,60.65,77.42,46.90,46.93,49.78,438.08,364.94,77.34,,,36.79,62.54,65.17,80.81,47.58,44.75,50.47,,,,,,,2.66,91.16,90.66,95.99,74.76,48.22
MRVI,Maravai LifeSciences Holdings Inc.,Health Care,United States,NasdaqGS,7546.48,29.57,-29.43,-11.60,-23.69,,,,,,,33.21,33.64,35.53,38.49,38.74,64.91,63.50,1.05,,181.33,136.30,86.19,,,,425.91,373.83,215.53,,,,222.17,193.83,118.59,,,,104.60,538.15,244.00,,,,,,,,,,-114.41,-59.89,-46.68,,,
MSBI,Midland States Bancorp Inc.,Financials,United States,NasdaqGS,544.32,24.68,1.67,-7.20,3.26,9.62,-9.72,,3.10,-2.02,,27.05,26.86,26.47,26.14,26.33,26.60,26.74,1.87,4.62,23.36,6.10,5.26,10.15,,,,,,,,,,,,,,,260.82,20.74,27.30,20.85,,,6.83,0.15,2.94,15.59,17.10,17.99,10.78,2.42,5.76,12.44,16.70,25.00
MSEX,Middlesex Water Company,Utilities,United States,NasdaqGS,1562.42,88.98,-25.57,-20.19,8.68,49.57,148.00,498.61,14.33,19.88,19.57,93.31,97.16,99.20,100.41,97.61,31.51,29.42,-0.41,1.28,1.09,3.12,1.21,1.49,2.91,3.44,-6.52,1.34,-2.28,-2.53,0.35,3.83,-1.87,2.12,1.46,0.71,2.61,4.34,-4.90,3.84,4.04,9.95,10.26,10.51,,,,,,,6.22,6.57,13.91,10.98,9.30,7.59
MSFT,Microsoft Corporation,Information Technology,United States,NasdaqGS,2001838.01,267.66,-20.06,-14.39,-2.73,101.38,311.40,986.03,26.23,32.63,26.89,278.59,291.56,297.82,296.89,290.30,28.54,34.88,1.46,0.90,17.53,15.57,15.06,13.02,9.90,9.16,31.56,27.57,25.87,20.79,14.03,9.92,19.52,18.19,17.18,14.69,9.92,7.86,38.37,24.96,54.63,24.43,15.70,10.22,,,,,,,24.39,26.78,29.41,10.89,4.36,6.80
MSTR,MicroStrategy Incorporated,Information Technology,United States,NasdaqGS,2499.92,221.28,-59.36,-54.18,-64.22,75.72,19.62,85.06,20.63,3.64,6.34,330.12,384.45,467.49,504.12,512.92,98.06,120.66,-40.70,,6.25,2.48,0.87,-0.11,-1.80,-0.50,-19.24,578.25,126.23,-15.90,12.80,8.25,7.49,4.12,1.71,-0.08,-0.85,0.30,7016.96,294.80,187.64,42.16,94.78,40.44,,,,,,,77.01,38.74,22.72,12.48,17.80,19.71
MTCH,Match Group Inc.,Communication Services,United States,NasdaqGS,21488.00,75.24,-43.11,-39.94,-52.45,,,,,,,87.79,99.44,112.69,120.19,124.93,52.67,63.22,0.31,,24.76,20.60,19.92,-1.02,-0.59,3.78,14.51,14.79,16.05,26.91,12.99,15.31,22.02,18.67,17.60,-2.08,-0.67,5.10,71.09,-21.77,-23.77,46.41,-5.57,4.77,,,,,,,16.17,52.33,87.35,52.53,44.71,35.00
MTEM,Molecular Templates Inc.,Health Care,United States,NasdaqGS,53.87,0.96,-75.61,-75.61,-87.69,-87.17,,,-49.50,,,1.85,2.41,3.23,3.93,4.70,77.94,87.92,-10.81,,105.34,31.82,42.81,83.11,,,-21.19,28.24,36.87,49.56,,,-37.98,27.56,39.54,49.59,,,-20.88,9.35,39.94,49.74,,,,,,,,,10.65,-20.17,-3.46,10.53,,
MTEX,Mannatech Incorporated,Consumer Staples,United States,NasdaqGS,34.12,17.50,-53.63,-51.79,-47.94,27.38,44.69,218.12,8.39,7.66,12.25,29.62,32.08,33.19,32.68,31.09,68.94,65.23,12.18,13.14,5.52,0.64,-2.72,-2.39,-2.45,-2.25,101.43,17.63,483.25,43.75,-4.68,-4.68,8.38,-0.22,-3.34,-2.66,-2.66,-2.52,57.20,72.99,36.31,75.81,6.12,-7.15,,,,,,,-6.05,-5.43,-1.22,-8.95,-3.55,1.22
MTRX,Matrix Service Company,Industrials,United States,NasdaqGS,127.52,4.76,-36.70,-40.43,-54.92,-76.57,-49.09,-59.63,-38.30,-12.61,-8.66,6.68,6.91,7.75,8.35,8.85,56.46,63.97,0.09,,-38.83,-31.06,-14.87,-12.49,-8.59,0.72,-332.65,-1.25,70.08,-4.79,-6.81,1.82,-67.93,-50.17,-29.10,-23.61,-18.44,-7.94,-5.59,5.63,39.59,1.58,-1.94,5.10,,,,,,,-8.54,-4.45,2.98,0.08,2.63,2.92
MTSI,MACOM Technology Solutions Holdings Inc.,Information Technology,United States,NasdaqGS,3288.35,47.05,-39.91,-35.09,-19.53,207.72,-18.80,155.71,45.35,-4.07,9.83,53.71,59.14,61.79,61.64,61.01,40.19,46.61,0.82,,14.51,10.21,2.09,2.20,8.67,6.94,1689.31,-8.17,1.93,17.65,17.34,5.45,26.54,24.45,9.15,3.80,11.42,9.99,-182.41,-68.55,-35.27,92.57,13.84,43.63,,,,,,,-149.95,-36.76,-22.79,-2.62,-0.45,-8.18
MU,Micron Technology Inc.,Information Technology,United States,NasdaqGS,65240.00,59.14,-36.30,-37.18,-22.86,47.20,96.96,785.82,13.73,14.49,24.34,72.00,77.30,76.39,76.04,76.88,44.25,52.31,4.33,0.70,29.25,8.80,-3.04,17.44,7.82,12.17,122.09,-4.10,-23.07,96.16,10.54,26.09,59.83,-1.08,-16.35,33.12,9.82,19.54,118.12,-3.65,-25.43,84.25,9.81,42.73,,,,,,,13.15,11.10,11.28,29.76,22.40,18.05
MVST,Microvast Holdings Inc.,Industrials,United States,NasdaqGS,746.11,2.48,-56.18,-52.40,-82.02,-74.95,,,-36.91,,,5.11,5.46,6.23,7.00,7.86,95.22,102.23,,,41.35,41.01,-4.45,,,,523.51,92.19,51.14,,,,-349.38,1260.27,27.04,,,,514.08,89.43,55.52,,,,,,,,,,-267.33,41.22,,,,
MXCT,MaxCyte Inc.,Health Care,United States,NasdaqGS,501.33,4.91,-51.82,-44.46,-16.07,,,,,,,5.40,6.42,7.62,,,81.64,80.23,-37.25,,29.52,25.21,26.69,22.53,24.86,,64.50,21.01,29.24,46.20,46.17,,29.25,25.77,26.83,22.51,25.39,,61.49,21.65,29.10,41.66,39.71,,,,,,,,691.25,339.64,177.66,120.15,28.52,
MXL,MaxLinear Inc.,Information Technology,United States,NasdaqGS,2717.49,35.13,-53.40,-46.20,-14.53,47.48,24.75,611.13,13.80,4.51,21.64,46.93,53.49,54.88,53.71,51.13,61.63,69.81,2.57,,86.46,67.74,32.34,18.14,31.23,28.64,-204.94,86.36,72.85,-1.69,33.64,16.12,101.77,71.96,33.42,16.04,29.32,27.05,-142.57,45.23,17.01,-7.29,29.05,6.66,,,,,,,-125.21,62.33,-28.86,-29.50,-14.19,-10.60
MYFW,First Western Financial Inc.,Financials,United States,NasdaqGS,267.53,28.26,-6.92,-11.69,14.78,,,,,,,31.36,31.40,30.99,30.11,29.56,26.92,28.56,-0.44,,3.67,22.13,18.32,12.31,,,,,,,,,,,,,,,-15.99,60.42,53.96,55.02,,,41.35,30.98,23.29,17.95,,,43.18,31.66,26.86,21.85,,
MYGN,Myriad Genetics Inc.,Health Care,United States,NasdaqGS,1579.55,19.66,-28.77,-21.14,-38.12,-27.75,-23.38,-23.80,-10.25,-5.18,-2.68,22.07,23.42,25.20,26.84,27.26,52.16,57.40,-3.13,,23.99,,,,,,-34.96,,,,,,30.15,,,,,,-87.84,,,,,,,,,,,,-1277.04,,,,,
MYRG,MYR Group Inc.,Industrials,United States,NasdaqGS,1495.54,87.95,-20.44,-13.78,-1.17,137.00,182.52,419.19,33.26,23.04,17.88,89.78,93.32,97.00,97.47,95.62,33.02,34.33,0.48,,11.16,9.83,17.73,16.94,14.92,12.34,37.89,46.72,35.43,25.28,10.90,15.03,17.81,23.19,24.83,19.26,13.69,14.28,44.68,50.18,39.84,31.73,12.82,16.60,,,,,,,29.54,28.81,20.11,14.55,6.15,9.82
NARI,Inari Medical Inc.,Health Care,United States,NasdaqGS,3993.97,75.18,-17.63,-10.71,-16.69,,,,,,,76.47,77.71,79.72,80.34,82.11,62.80,72.98,-4.76,,98.31,132.75,243.58,,,,6.11,393.96,28.83,,,,99.29,136.18,256.90,,,,-28.64,187.32,-1.04,,,,,,,,,,19.45,147.20,82.36,,,
NATH,Nathan's Famous Inc.,Consumer Discretionary,United States,NasdaqGS,223.54,54.32,-5.44,-5.46,-19.61,-25.49,-1.38,217.06,-9.33,-0.28,12.21,52.89,54.28,56.27,58.14,59.75,29.74,32.72,0.00,2.95,51.48,5.44,4.10,3.60,2.13,5.78,17.04,4.83,2.20,2.59,5.93,11.80,13.74,1.01,0.79,1.33,4.03,8.06,22.76,0.60,-14.16,12.68,2.17,8.24,,,,,,,-11.93,-8.99,-7.79,-3.75,-1.26,7.44
NATI,National Instruments Corporation,Information Technology,United States,NasdaqGS,4193.63,31.97,-25.69,-20.90,-21.33,-17.69,-10.24,53.04,-6.27,-2.13,4.34,36.58,38.31,39.27,39.79,40.01,31.34,36.65,1.27,3.44,14.22,4.21,2.64,3.66,2.41,3.68,44.49,-6.67,-7.88,4.07,0.10,2.63,14.34,1.58,0.76,2.76,1.80,2.96,-37.83,-25.78,-16.80,1.54,-4.83,-0.52,,,,,,,-26.91,-28.25,-20.89,-10.70,-10.02,-3.92
NAUT,Nautilus Biotechnology Inc.,Health Care,United States,NasdaqGS,389.56,3.13,-39.58,-33.83,-68.35,,,,,,,3.74,4.06,4.42,5.10,5.93,65.33,70.22,-86.18,,,,,,,,220.74,123.49,,,,,,,,,,,222.14,128.72,,,,,,,,,,,-1323.30,400.59,,,,
NAVI,Navient Corporation,Financials,United States,NasdaqGS,2179.91,14.74,-29.17,-32.48,-19.65,26.86,16.77,119.04,8.24,3.14,8.14,16.06,17.41,18.07,18.81,18.74,40.42,45.29,28.21,4.34,48.21,14.34,13.52,1.65,-3.55,1.80,,,,,,,48.21,14.34,13.52,1.65,-3.55,1.80,74.03,9.59,21.99,1.04,-6.37,1.25,,,,,,,10.25,-14.80,-11.85,-9.18,-9.72,-7.76
NBIX,Neurocrine Biosciences Inc.,Health Care,United States,NasdaqGS,9134.26,95.57,12.21,26.89,-3.45,13.45,104.52,1061.95,4.29,15.36,27.75,91.92,88.20,90.07,90.82,91.73,34.59,36.15,-0.20,,8.38,19.93,35.94,137.50,,30.79,-36.55,-4.24,70.94,7.11,18.21,19.84,3.98,16.72,39.65,106.83,77.24,27.64,-78.00,55.62,61.94,-8.68,5.76,9.08,,,,,,,22.00,46.88,41.91,34.27,30.90,36.75
NBTB,NBT Bancorp Inc.,Financials,United States,NasdaqGS,1625.68,37.96,0.02,-6.85,15.97,11.13,18.15,136.66,3.57,3.39,8.98,36.92,37.56,37.44,36.96,37.13,23.46,22.19,1.47,2.95,18.58,6.42,6.65,6.55,,,,,,,,,,,,,,,48.37,13.13,11.22,14.59,,,5.29,5.64,7.10,6.49,5.42,8.80,7.33,7.37,9.72,8.74,7.47,9.50
NCMI,National CineMedia Inc.,Communication Services,United States,NasdaqGS,167.70,0.97,-63.80,-64.06,-78.39,-81.98,-78.88,-85.65,-43.46,-26.69,-17.62,1.99,2.25,2.54,2.63,2.99,66.63,67.43,1.38,18.47,26.77,-49.24,-36.21,-23.85,-16.17,-12.50,16.13,-35.02,-24.38,-17.30,-11.37,-9.89,-19.62,-65.14,-50.40,-35.02,-24.86,-18.80,-25.54,16.15,17.79,8.16,20.24,4.45,,,,,,,2.92,5.23,2.49,4.28,3.40,4.89
NCNO,nCino Inc.,Information Technology,United States,NasdaqGS,3712.60,33.69,-38.59,-33.71,-47.04,,,,,,,38.28,42.26,49.13,52.59,53.87,70.42,86.74,-0.25,,34.05,40.78,44.10,,,,43.99,47.58,38.25,,,,39.85,48.06,53.31,,,,21.98,33.86,30.39,,,,,,,,,,-86.66,-26.57,-11.34,,,
NDAQ,Nasdaq Inc.,Financials,United States,NasdaqGS,25781.95,156.56,-24.92,-18.52,-8.93,62.39,137.72,735.13,17.50,18.87,23.61,163.09,172.52,180.16,182.14,180.13,23.29,25.65,5.03,1.42,4.64,17.57,11.23,9.71,7.71,5.52,20.67,19.48,14.51,10.44,9.42,7.76,17.81,16.15,10.63,8.49,7.46,7.30,27.22,23.84,37.36,62.12,16.24,11.86,,,,,,,81.55,27.67,14.71,12.51,15.02,10.84
NDLS,Noodles & Company,Consumer Discretionary,United States,NasdaqGS,236.97,5.17,-43.00,-37.10,-56.59,-39.32,29.25,,-15.31,5.26,,5.92,6.98,8.26,9.05,9.59,59.40,73.85,-0.04,,20.70,1.37,1.24,-0.51,2.35,6.38,-185.58,-6.43,46.33,-4.48,-7.82,-1.66,59.25,1.85,4.27,4.24,0.20,3.73,-115.76,49.17,-24.28,-44.83,-15.00,-0.44,,,,,,,36.82,-16.28,-12.82,10.99,-19.13,19.67
NDSN,Nordson Corporation,Industrials,United States,NasdaqGS,11929.67,207.43,-18.36,-12.47,-3.27,56.31,79.98,347.70,16.02,12.45,16.15,216.74,225.86,232.68,232.41,229.56,24.44,27.61,1.26,0.98,11.37,3.76,1.57,5.48,4.78,6.72,42.61,12.67,6.92,8.81,7.39,6.68,17.13,5.39,2.31,5.91,4.93,5.87,82.08,16.10,6.38,10.82,9.11,7.41,,,,,,,-124.48,-57.00,-48.72,-29.69,-20.44,-0.92
NEOG,Neogen Corporation,Health Care,United States,NasdaqGS,2522.32,23.39,-48.49,-41.57,-48.41,-23.11,-8.75,100.51,-8.37,-1.81,7.19,29.08,32.68,35.18,36.77,38.29,31.57,33.68,-0.78,,12.03,6.35,5.59,7.83,9.55,10.49,14.43,6.52,3.25,6.50,8.59,7.99,9.57,5.86,4.91,7.04,8.36,9.37,2.37,0.58,-1.21,10.74,11.65,10.30,,,,,,,12.46,14.94,16.39,19.11,18.16,18.32
NFBK,Northfield Bancorp Inc. (Staten Island NY),Financials,United States,NasdaqGS,646.41,13.22,-16.67,-21.80,-12.44,-6.39,-11.38,66.87,-2.17,-2.38,5.25,13.78,14.65,15.37,15.59,15.75,23.34,23.70,7.52,3.93,37.15,19.63,14.72,9.35,,,,,,,,,,,,,,,91.02,32.52,20.80,22.01,,,-1.87,3.12,3.55,3.56,3.19,6.82,-1.94,3.10,3.63,3.70,2.76,6.67
NFE,New Fortress Energy Inc.,Energy,United States,NasdaqGS,8663.40,41.74,73.89,75.49,20.10,267.96,,,54.26,,,39.04,33.78,32.60,31.98,33.38,68.29,74.97,-3.21,0.96,192.88,164.47,127.53,128.16,,,-1141.85,24.82,69.25,59.98,,,281.08,443.95,342.23,151.17,,,-153.31,69.47,7.54,24.15,,,,,,,,,176.91,514.85,63.47,25.15,,
NFLX,Netflix Inc.,Communication Services,United States,NasdaqGS,83068.10,186.97,-68.96,-65.44,-64.77,-50.29,24.50,1498.27,-20.75,4.47,31.89,267.99,352.15,425.67,449.97,459.30,59.86,80.80,0.82,,18.81,21.38,23.43,27.45,27.22,24.94,35.10,54.23,56.85,74.78,47.77,32.02,27.22,26.59,28.51,36.88,32.20,26.65,85.28,65.54,61.65,93.90,52.49,36.60,,,,,,,-176.43,-46.35,-40.46,-14.91,12.20,17.63
NGM,NGM Biopharmaceuticals Inc.,Health Care,United States,NasdaqGS,1247.51,15.74,-11.12,-7.36,-27.47,15.57,,,4.93,,,14.34,15.16,16.36,17.51,18.20,61.04,67.86,-0.79,,-10.86,-13.27,-10.51,-1.87,,,16.24,56.40,203.58,70.56,,,9.43,80.57,86.37,88.91,,,17.41,67.69,524.95,77.02,,,,,,,,,19.86,0.74,45.85,23.88,,
NH,NantHealth Inc.,Health Care,United States,NasdaqGS,52.06,0.451,-57.30,-53.40,-78.13,-32.76,-88.96,,-12.37,-35.59,,0.68,0.76,0.97,1.18,1.40,73.63,80.31,-0.48,,-14.38,-10.05,-11.20,-4.87,9.16,,60.15,15.89,-6.91,-19.43,-5.45,,-18.22,-8.86,-7.38,-2.32,12.57,,3.43,-3.65,-32.82,-20.56,-5.16,,,,,,,,16.15,19.90,16.88,7.10,124.60,
NICK,Nicholas Financial Inc.,Financials,United States,NasdaqGS,66.81,9.10,-22.82,-22.16,-18.09,-0.33,-1.19,-13.72,-0.11,-0.24,-1.46,10.21,10.62,10.97,11.04,11.00,34.92,40.44,3.04,,-10.15,2.38,2.83,-2.79,-6.18,-4.86,,,,,,,-10.15,2.38,2.83,-2.79,-6.18,-4.86,-64.10,-7.00,-6.33,-11.13,-21.86,-18.15,,,,,,,0.97,4.00,3.52,1.32,3.74,-1.51
NKLA,Nikola Corporation,Industrials,United States,NasdaqGS,2312.05,5.49,-44.38,-48.31,-63.57,-45.80,,,-18.44,,,7.22,7.86,8.80,9.26,10.22,86.37,93.66,-8.37,,,,,,,,88.29,180.74,114.28,,,,,,,,,,86.17,179.07,120.62,,,,,,,,,,-36.08,115.11,75.35,,,
NKTR,Nektar Therapeutics,Health Care,United States,NasdaqGS,713.43,3.83,-71.65,-69.79,-77.22,-88.79,-80.65,-52.95,-51.73,-27.96,-7.25,5.50,7.78,9.66,10.84,12.00,89.91,115.05,-2.29,,-33.36,-5.71,-55.96,-9.24,-9.23,3.61,17.42,0.69,-13.44,31.64,60.18,13.91,-42.29,-9.12,-59.61,-10.65,-10.86,4.50,17.86,9.03,-8.39,27.82,38.38,14.61,,,,,,,-39.75,-32.64,-28.38,120.29,47.25,17.39
NKTX,Nkarta Inc.,Health Care,United States,NasdaqGS,700.41,14.47,-5.73,7.19,-49.86,,,,,,,12.25,12.37,14.16,17.82,19.34,162.90,215.67,-0.11,,,,,,,,67.80,96.65,523.57,,,,,,,,,,-5.79,102.09,579.38,,,,,,,,,,-21.87,213.83,259.62,,,
NLOK,NortonLifeLock Inc.,Information Technology,United States,NasdaqGS,13181.42,23.07,-10.35,-12.47,-13.55,65.91,53.47,322.26,18.35,8.93,15.47,25.55,25.80,25.69,25.73,25.87,31.53,37.39,0.01,2.17,9.60,5.97,4.42,-7.00,-4.84,-8.41,15.41,40.33,47.69,47.82,21.19,0.46,9.09,6.71,6.07,-5.48,-4.22,-8.39,50.90,-53.62,199.88,51.14,-0.70,-3.44,,,,,,,-11.02,4.66,28.98,-13.30,8.43,6.79
NMFC,New Mountain Finance Corporation,,,NasdaqGS,1253.93,12.45,-4.68,-4.47,3.61,20.60,44.10,128.42,6.43,7.57,8.60,13.08,13.22,13.33,13.34,13.31,16.82,19.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NMRK,Newmark Group Inc.,Real Estate,United States,NasdaqGS,2068.95,9.86,-47.10,-41.15,-13.10,11.58,,,3.71,,,13.04,14.15,14.47,14.16,13.88,44.45,49.29,17.26,0.61,52.57,14.47,12.38,16.58,,,-83.35,-59.13,-48.42,-28.38,,,52.57,14.47,12.38,16.58,,,837.71,152.98,91.60,34.84,,,,,,,,,-98.72,-88.31,-75.65,-50.85,,
NNBR,NN Inc.,Industrials,United States,NasdaqGS,112.36,2.56,-37.56,-40.05,-62.63,-71.98,-90.20,-72.80,-34.51,-37.11,-12.19,2.76,3.18,3.68,4.13,4.68,62.00,74.45,108.97,,11.71,-1.23,-3.06,-3.97,-0.33,1.18,-31.35,-27.23,10.82,-25.95,-18.90,-11.16,4.35,-4.99,-7.54,-10.92,-2.55,1.29,-86.85,-46.81,-63.09,14.70,7.04,-4.49,,,,,,,-10.34,-2.01,-30.09,-19.00,20.42,4.09
NOVT,Novanta Inc.,Information Technology,United States,NasdaqGS,4557.64,127.65,-27.61,-20.18,-7.19,40.20,243.61,1007.11,11.90,27.95,27.14,129.06,138.30,145.01,144.96,143.20,35.76,40.41,0.45,,19.67,6.25,4.78,12.93,9.91,8.79,44.53,8.91,3.02,16.03,18.35,8.51,24.66,7.62,5.26,13.41,10.65,8.65,13.05,11.10,0.82,18.00,10.99,5.68,,,,,,,-523.56,174.90,185.84,15.02,19.06,4.21
